months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,age_group,Contract Years,total_premiums_paid,net_value_of_customer,annual_net_value_of_customer,total_net_value_of_customer,policy_bind_year,incident_year,incident_month,incident_day,incident_day_of_week,claim_to_premium_ratio,premium_per_year,contract_value_of_customer,fraudulent_claim_amount
135,30,913464,2009-01-21,IN,500/1000,2000,1341.24,0,601701,FEMALE,MD,farming-fishing,skydiving,wife,37100,-46500,2015-01-19,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Riverwood,9317 Apache Ave,18,3,NO,0,1,NO,32670.0,5940.0,2970.0,23760,Honda,Accord,2003,N,25-35,11.25,15088.949999999999,-17581.050000000003,-17581.050000000003,-17581.050000000003,2009,2015,1,19,0,2.1651605976559005,119.22133333333333,15088.95,0.0
277,46,398484,1992-11-07,IL,250/500,2000,1177.57,0,469220,FEMALE,Associate,adm-clerical,video-games,husband,0,-65500,2015-01-24,Vehicle Theft,Unknown,Minor Damage,Police,VA,Arlington,8638 3rd Ave,4,1,Unknown,2,3,NO,3870.0,430.0,860.0,2580,Jeep,Wrangler,2010,N,45-55,23.083333333333332,27182.240833333333,23312.240833333333,23312.240833333333,23312.240833333333,1992,2015,1,24,5,0.14237236818438656,51.01386281588448,27182.24083333333,0.0
211,38,752504,1997-05-15,IN,250/500,1000,1055.09,0,433250,FEMALE,Masters,transport-moving,video-games,own-child,0,0,2015-01-27,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,3061 Francis Hwy,12,1,Unknown,0,3,YES,91520.0,8320.0,16640.0,66560,BMW,X6,2005,Y,35-45,17.583333333333332,18551.999166666665,-72968.00083333334,-72968.00083333334,-72968.00083333334,1997,2015,1,27,1,4.933161066783504,60.005118483412325,18551.999166666665,91520.0
156,32,449263,1992-03-20,IL,250/500,500,1479.48,0,444413,MALE,Masters,prof-specialty,bungie-jumping,unmarried,0,0,2015-01-13,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Northbrook,1173 Andromedia Ave,15,1,YES,1,3,YES,74690.0,6790.0,13580.0,54320,Dodge,RAM,2008,Y,25-35,13.0,19233.24,-55456.759999999995,-55456.759999999995,-55456.759999999995,1992,2015,1,13,1,3.8833810632009995,113.80615384615385,19233.24,74690.0
84,30,844007,1995-07-17,IN,500/1000,2000,1827.38,0,433593,MALE,Associate,priv-house-serv,polo,other-relative,0,-15900,2015-01-15,Vehicle Theft,Unknown,Trivial Damage,Police,VA,Springfield,6068 2nd St,9,1,YES,1,3,Unknown,4620.0,420.0,840.0,3360,Audi,A5,1998,N,25-35,7.0,12791.66,8171.66,8171.66,8171.66,1995,2015,1,15,3,0.3611728266698771,261.05428571428575,12791.66,0.0
136,32,686522,2000-12-27,IN,100/300,500,1169.62,0,458143,FEMALE,JD,sales,yachting,not-in-family,0,0,2015-02-04,Single Vehicle Collision,Side Collision,Major Damage,Police,SC,Arlington,7937 Weaver Ridge,6,1,YES,0,0,NO,55000.0,10000.0,10000.0,35000,Toyota,Camry,2008,Y,25-35,11.333333333333334,13255.69333333333,-41744.30666666667,-41744.30666666667,-41744.30666666667,2000,2015,2,4,2,4.1491605619522485,103.20176470588234,13255.693333333333,55000.0
310,48,670142,1999-08-06,IN,100/300,500,1516.34,0,474167,FEMALE,JD,adm-clerical,sleeping,unmarried,11000,0,2015-01-04,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,Springfield,2823 Weaver Lane,11,4,YES,0,2,NO,59400.0,13200.0,6600.0,39600,Saab,93,1996,Y,45-55,25.833333333333332,39172.11666666667,-20227.88333333333,-20227.88333333333,-20227.88333333333,1999,2015,1,4,6,1.5163847413572664,58.69703225806452,39172.11666666666,59400.0
123,34,607687,2007-03-03,OH,500/1000,2000,1270.21,0,476413,FEMALE,College,sales,sleeping,husband,16100,-61200,2015-01-14,Multi-vehicle Collision,Side Collision,Total Loss,Fire,PA,Columbus,1809 Sky St,13,3,NO,1,1,Unknown,55260.0,6140.0,0.0,49120,Nissan,Ultima,2000,N,25-35,10.25,13019.6525,-42240.3475,-42240.3475,-42240.3475,2007,2015,1,14,2,4.244352911876872,123.92292682926829,13019.6525,0.0
243,44,967713,1997-12-25,IL,250/500,500,809.11,0,600208,MALE,JD,craft-repair,polo,other-relative,33200,0,2015-01-27,Multi-vehicle Collision,Side Collision,Minor Damage,Other,NC,Springfield,9352 Washington Ave,4,3,Unknown,2,1,YES,51400.0,5140.0,10280.0,35980,Honda,Civic,1996,N,35-45,20.25,16384.4775,-35015.5225,-35015.5225,-35015.5225,1997,2015,1,27,1,3.1371156022521927,39.95604938271605,16384.4775,0.0
36,37,291902,2013-11-06,IL,500/1000,1000,1115.81,0,618926,FEMALE,Masters,machine-op-inspct,reading,husband,0,-59800,2015-02-12,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Columbus,2697 Oak Drive,20,3,YES,1,3,Unknown,48780.0,5420.0,10840.0,32520,Dodge,Neon,2008,N,35-45,3.0,3347.43,-45432.57,-45432.57,-45432.57,2013,2015,2,12,3,14.572373432752888,371.93666666666667,3347.43,0.0
146,31,149839,1990-09-21,OH,100/300,1000,1457.65,5000000,606219,FEMALE,College,armed-forces,camping,own-child,0,0,2015-02-03,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,VA,Riverwood,1110 4th Drive,0,3,NO,1,3,Unknown,52380.0,5820.0,5820.0,40740,Toyota,Highlander,2010,N,25-35,12.166666666666666,17734.74166666667,-34645.25833333333,-34645.25833333333,-34645.25833333333,1990,2015,2,3,1,2.9535248375481453,119.8068493150685,17734.74166666667,0.0
154,34,840225,1999-10-05,OH,100/300,1000,1041.36,0,448436,FEMALE,JD,priv-house-serv,cross-fit,husband,53100,-43900,2015-01-26,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Hillsdale,7535 5th Lane,18,4,Unknown,2,3,YES,74360.0,13520.0,13520.0,47320,Toyota,Highlander,2005,Y,25-35,12.833333333333334,13364.119999999997,-60995.880000000005,-60995.880000000005,-60995.880000000005,1999,2015,1,26,0,5.5641523721726545,81.14493506493505,13364.119999999999,74360.0
204,40,643226,1992-04-07,OH,250/500,1000,1693.83,7000000,447976,MALE,High School,protective-serv,polo,other-relative,44000,-20800,2015-01-09,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Northbrook,9043 Maple Hwy,6,1,Unknown,1,0,Unknown,53400.0,5340.0,5340.0,42720,Honda,CRV,2003,N,35-45,17.0,28795.11,-24604.89,-24604.89,-24604.89,1992,2015,1,9,4,1.8544815421785157,99.6370588235294,28795.11,0.0
458,59,535879,2009-03-05,IN,100/300,1000,1685.69,0,472236,FEMALE,High School,protective-serv,hiking,wife,31400,0,2015-02-17,Single Vehicle Collision,Front Collision,Total Loss,Police,VA,Hillsdale,3777 Maple Ave,23,1,Unknown,2,2,YES,71800.0,14360.0,14360.0,43080,Jeep,Grand Cherokee,1995,N,55-65,38.166666666666664,64337.16833333333,-7462.831666666672,-7462.831666666672,-7462.831666666672,2009,2015,2,17,1,1.115995650103863,44.16655021834062,64337.168333333335,0.0
147,31,746630,1997-02-10,IN,250/500,500,1054.92,6000000,468232,FEMALE,PhD,prof-specialty,exercise,own-child,51900,0,2015-01-16,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Northbrook,5608 Solo St,4,1,Unknown,0,0,Unknown,68240.0,8530.0,0.0,59710,Toyota,Corolla,2013,Y,25-35,12.25,12922.770000000002,-55317.229999999996,-55317.229999999996,-55317.229999999996,1997,2015,1,16,4,5.2806016047643025,86.11591836734695,12922.77,68240.0
279,45,598308,1992-01-28,IN,250/500,2000,1333.97,6000000,620819,FEMALE,MD,other-service,bungie-jumping,unmarried,61100,-30700,2015-01-12,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,Arlington,6981 Weaver St,21,3,Unknown,1,0,Unknown,61050.0,11100.0,11100.0,38850,Dodge,RAM,2011,Y,45-55,23.25,31014.8025,-30035.1975,-30035.1975,-30035.1975,1992,2015,1,12,0,1.968414920585098,57.37505376344086,31014.8025,61050.0
308,47,720356,2013-09-16,OH,100/300,1000,1013.61,6000000,452349,FEMALE,Associate,craft-repair,movies,own-child,45700,-41400,2015-01-03,Parked Car,Unknown,Minor Damage,None,NY,Springfield,4369 Maple Lane,7,1,Unknown,1,1,YES,5590.0,860.0,860.0,3870,Suburu,Impreza,2002,N,45-55,25.666666666666668,26015.99,20425.99,20425.99,20425.99,2013,2015,1,3,5,0.2148678562683949,39.4912987012987,26015.99,0.0
284,48,724752,2008-05-16,IL,500/1000,500,958.3,0,464646,FEMALE,PhD,machine-op-inspct,exercise,husband,47900,0,2015-01-22,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NY,Columbus,6931 Elm St,19,3,Unknown,0,0,Unknown,46860.0,8520.0,8520.0,29820,Volkswagen,Passat,1998,N,45-55,23.666666666666668,22679.766666666666,-24180.233333333334,-24180.233333333334,-24180.233333333334,2008,2015,1,22,3,2.06615882291558,40.49154929577465,22679.766666666666,0.0
108,31,148498,2002-01-04,IN,250/500,2000,1112.04,6000000,472209,FEMALE,PhD,other-service,base-jumping,own-child,52800,-54300,2015-01-13,Parked Car,Unknown,Minor Damage,None,SC,Arlington,7583 Washington Ave,5,1,NO,1,3,NO,4290.0,780.0,780.0,2730,Volkswagen,Passat,1998,N,25-35,9.0,10008.36,5718.360000000001,5718.360000000001,5718.360000000001,2002,2015,1,13,1,0.4286416555759385,123.56,10008.36,0.0
421,57,110122,2002-04-02,IN,250/500,2000,1206.26,0,459955,FEMALE,Associate,armed-forces,bungie-jumping,own-child,69900,0,2015-01-31,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NC,Arlington,7552 3rd St,22,3,YES,0,0,NO,78500.0,15700.0,7850.0,54950,Audi,A3,2015,N,55-65,35.083333333333336,42319.621666666666,-36180.378333333334,-36180.378333333334,-36180.378333333334,2002,2015,1,31,5,1.8549315165979154,34.38270783847981,42319.621666666666,0.0
266,42,281388,1998-07-16,IL,500/1000,1000,763.67,0,473389,MALE,Associate,prof-specialty,movies,own-child,12800,-49700,2015-02-04,Single Vehicle Collision,Side Collision,Total Loss,Police,SC,Northbrook,1654 Pine St,12,1,YES,1,3,YES,70830.0,7870.0,7870.0,55090,Jeep,Grand Cherokee,2005,N,35-45,22.166666666666668,16928.018333333333,-53901.98166666667,-53901.98166666667,-53901.98166666667,1998,2015,2,4,2,4.184187339904228,34.45127819548872,16928.018333333333,0.0
412,56,728600,2002-08-15,IL,250/500,500,1042.56,0,616767,MALE,High School,handlers-cleaners,yachting,own-child,0,-66100,2015-01-20,Multi-vehicle Collision,Front Collision,Total Loss,Police,SC,Springfield,6058 Andromedia Hwy,19,3,NO,0,2,NO,68040.0,15120.0,7560.0,45360,Suburu,Forrestor,1997,N,55-65,34.333333333333336,35794.56,-32245.440000000002,-32245.440000000002,-32245.440000000002,2002,2015,1,20,1,1.9008475030842678,30.365825242718444,35794.56,0.0
31,32,231548,1999-09-07,IL,100/300,2000,1263.48,4000000,442948,FEMALE,JD,other-service,hiking,wife,46800,-87300,2015-02-07,Single Vehicle Collision,Side Collision,Major Damage,Fire,WV,Hillsdale,6536 MLK Hwy,10,1,Unknown,2,0,Unknown,63600.0,5300.0,10600.0,47700,Audi,A5,1997,Y,25-35,2.5833333333333335,3263.9900000000002,-60336.01,-60336.01,-60336.01,1999,2015,2,7,5,19.485353815422226,489.0890322580645,3263.9900000000002,63600.0
465,63,531160,2012-01-12,IL,250/500,500,1006.99,6000000,458936,FEMALE,Masters,sales,board-games,own-child,0,0,2015-02-05,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Columbus,8198 Embaracadero Lane,7,1,NO,0,3,Unknown,43560.0,4840.0,4840.0,33880,Suburu,Legacy,2015,N,55-65,38.75,39020.8625,-4539.137499999997,-4539.137499999997,-4539.137499999997,2012,2015,2,5,3,1.116325914118377,25.986838709677418,39020.8625,0.0
126,31,889003,1996-08-18,OH,250/500,1000,1328.26,0,613921,MALE,Masters,sales,exercise,not-in-family,42300,-45800,2015-01-02,Single Vehicle Collision,Front Collision,Total Loss,Police,WV,Hillsdale,3447 Solo Ave,17,1,NO,1,1,NO,60840.0,13520.0,6760.0,40560,Suburu,Forrestor,2011,N,25-35,10.5,13946.73,-46893.270000000004,-46893.270000000004,-46893.270000000004,1996,2015,1,2,4,4.362312886246453,126.50095238095238,13946.73,0.0
407,55,193213,1996-03-11,OH,100/300,1000,1250.08,5000000,474598,FEMALE,PhD,tech-support,bungie-jumping,wife,0,-57700,2015-02-08,Multi-vehicle Collision,Side Collision,Total Loss,Police,WV,Arlington,1806 Weaver Ridge,0,3,Unknown,2,3,YES,68160.0,11360.0,11360.0,45440,Ford,Escape,2010,N,55-65,33.916666666666664,42398.54666666667,-25761.45333333333,-25761.45333333333,-25761.45333333333,1996,2015,2,8,6,1.6076022731596773,36.85739557739558,42398.54666666666,0.0
101,27,557218,1997-11-23,IL,500/1000,500,982.7,6000000,440865,FEMALE,College,transport-moving,video-games,unmarried,30800,-43700,2015-01-13,Parked Car,Unknown,Minor Damage,None,SC,Arlington,7930 Texas Ave,9,1,NO,1,0,NO,5170.0,940.0,470.0,3760,Toyota,Camry,2001,N,25-35,8.416666666666666,8271.058333333332,3101.0583333333325,3101.0583333333325,3101.0583333333325,1997,2015,1,13,1,0.6250711567544259,116.75643564356437,8271.058333333332,0.0
187,37,125591,2013-08-08,IN,500/1000,1000,1412.06,5000000,450947,FEMALE,Masters,protective-serv,reading,not-in-family,60100,0,2015-01-16,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,NC,Riverwood,7082 Oak Ridge,21,1,Unknown,0,3,Unknown,57700.0,5770.0,5770.0,46160,Nissan,Maxima,2000,N,35-45,15.583333333333334,22004.601666666666,-35695.39833333333,-35695.39833333333,-35695.39833333333,2013,2015,1,16,4,2.622178800328204,90.61347593582887,22004.601666666666,0.0
252,46,227244,1996-11-30,IN,500/1000,2000,1257.0,0,473370,FEMALE,JD,handlers-cleaners,sleeping,own-child,0,0,2015-01-30,Multi-vehicle Collision,Front Collision,Total Loss,Other,VA,Northbend,6357 Texas Lane,22,3,NO,0,2,NO,89520.0,14920.0,14920.0,59680,Audi,A3,2014,N,45-55,21.0,26397.0,-63123.0,-63123.0,-63123.0,1996,2015,1,30,4,3.3912944652801453,59.857142857142854,26397.0,0.0
229,43,791425,1997-06-18,IN,250/500,2000,1585.54,0,463153,MALE,High School,protective-serv,reading,not-in-family,42600,-44400,2015-02-26,Vehicle Theft,Unknown,Minor Damage,None,WV,Hillsdale,9322 Rock Hwy,3,1,NO,1,0,YES,4620.0,420.0,840.0,3360,Volkswagen,Jetta,2012,N,35-45,19.083333333333332,30257.388333333332,25637.388333333332,25637.388333333332,25637.388333333332,1997,2015,2,26,3,0.15268997935655715,83.08506550218341,30257.388333333332,0.0
246,39,354455,2007-04-19,IN,250/500,1000,1416.08,0,612546,FEMALE,JD,craft-repair,yachting,other-relative,0,-36600,2015-01-27,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Northbrook,6684 Solo Lane,16,1,YES,0,3,Unknown,45180.0,5020.0,5020.0,35140,Honda,CRV,2004,N,35-45,20.5,29029.64,-16150.36,-16150.36,-16150.36,2007,2015,1,27,1,1.5563403473139867,69.07707317073171,29029.64,0.0
190,38,601042,2007-09-19,OH,250/500,500,1246.03,0,442919,MALE,JD,craft-repair,movies,unmarried,61900,-50000,2015-01-28,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,Riverwood,4885 Oak Lane,14,1,YES,0,0,NO,45100.0,9020.0,4510.0,31570,Nissan,Maxima,2013,N,35-45,15.833333333333334,19728.80833333333,-25371.19166666667,-25371.19166666667,-25371.19166666667,2007,2015,1,28,2,2.2859971691143706,78.69663157894736,19728.808333333334,0.0
95,32,433663,1996-12-21,IN,500/1000,2000,1356.64,0,449352,MALE,Masters,machine-op-inspct,golf,not-in-family,67800,-48600,2015-02-23,Multi-vehicle Collision,Side Collision,Total Loss,Police,SC,Springfield,7846 Andromedia Drive,21,3,YES,0,3,YES,83160.0,15120.0,15120.0,52920,Toyota,Camry,2003,N,25-35,7.916666666666667,10740.066666666668,-72419.93333333333,-72419.93333333333,-72419.93333333333,1996,2015,2,23,0,7.742968696656134,171.36505263157895,10740.066666666668,0.0
205,42,471938,2008-02-03,IL,100/300,2000,1387.7,4000000,470104,FEMALE,High School,priv-house-serv,skydiving,other-relative,0,0,2015-01-18,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WV,Columbus,3915 Embaracadero St,19,1,NO,2,1,NO,86130.0,15660.0,15660.0,54810,Chevrolet,Silverado,1995,N,35-45,17.083333333333332,23706.541666666668,-62423.45833333333,-62423.45833333333,-62423.45833333333,2008,2015,1,18,6,3.633174387519619,81.23121951219512,23706.541666666664,0.0
41,25,564654,2003-07-16,OH,100/300,1000,1004.14,0,459889,MALE,Masters,priv-house-serv,sleeping,wife,35400,0,2015-02-15,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NC,Hillsdale,4242 Rock Lane,13,3,NO,1,3,NO,48000.0,9600.0,4800.0,33600,Dodge,RAM,1995,N,25-35,3.4166666666666665,3430.8116666666665,-44569.18833333333,-44569.18833333333,-44569.18833333333,2003,2015,2,15,6,13.990858334300873,293.89463414634145,3430.8116666666665,0.0
137,35,645723,1991-05-05,OH,500/1000,500,1107.07,0,478868,FEMALE,High School,protective-serv,movies,husband,0,-45300,2015-02-04,Vehicle Theft,Unknown,Minor Damage,Police,VA,Hillsdale,7405 Oak St,21,1,NO,0,0,YES,3300.0,600.0,600.0,2100,Saab,92x,2008,N,35-45,11.416666666666666,12639.049166666666,9339.049166666666,9339.049166666666,9339.049166666666,1991,2015,2,4,2,0.26109559006251726,96.96963503649636,12639.049166666666,0.0
194,34,573572,1991-06-16,IL,100/300,500,1429.96,0,463307,FEMALE,JD,protective-serv,board-games,husband,67800,0,2015-01-12,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Northbend,9633 4th St,11,3,NO,1,2,YES,57200.0,11440.0,5720.0,40040,Toyota,Camry,2005,N,25-35,16.166666666666668,23117.68666666667,-34082.31333333333,-34082.31333333333,-34082.31333333333,1991,2015,1,12,0,2.4742960152010594,88.45113402061855,23117.68666666667,0.0
128,35,437960,2001-04-03,IN,250/500,1000,1074.99,0,453620,FEMALE,Associate,adm-clerical,bungie-jumping,husband,0,-48800,2015-01-02,Vehicle Theft,Unknown,Trivial Damage,Police,VA,Columbus,3492 Britain St,16,1,Unknown,2,0,Unknown,7590.0,1380.0,690.0,5520,Accura,MDX,2012,N,35-45,10.666666666666666,11466.56,3876.5599999999995,3876.5599999999995,3876.5599999999995,2001,2015,1,2,4,0.6619247620908102,100.78031250000001,11466.56,0.0
150,37,649800,2014-03-16,OH,500/1000,1000,1007.0,0,466238,FEMALE,PhD,transport-moving,board-games,unmarried,30400,-89400,2015-01-27,Single Vehicle Collision,Rear Collision,Total Loss,Police,VA,Arlington,7973 4th St,9,1,NO,0,2,Unknown,80080.0,12320.0,12320.0,55440,Chevrolet,Silverado,2013,N,35-45,12.5,12587.5,-67492.5,-67492.5,-67492.5,2014,2015,1,27,1,6.361866931479643,80.56,12587.5,0.0
104,30,544225,2010-08-03,OH,100/300,500,1052.85,0,607697,FEMALE,MD,protective-serv,skydiving,other-relative,0,-70100,2015-02-09,Vehicle Theft,Unknown,Minor Damage,Police,WV,Riverwood,3952 Andromedia Lane,8,1,NO,0,0,YES,4800.0,960.0,480.0,3360,BMW,3 Series,2006,N,25-35,8.666666666666666,9124.699999999999,4324.699999999999,4324.699999999999,4324.699999999999,2010,2015,2,9,0,0.526044691880281,121.4826923076923,9124.699999999999,0.0
163,37,390256,2009-11-25,IN,500/1000,1000,1200.33,4000000,477631,FEMALE,High School,craft-repair,cross-fit,own-child,0,-36400,2015-02-06,Vehicle Theft,Unknown,Minor Damage,Police,WV,Springfield,6702 Andromedia St,7,1,Unknown,2,1,YES,3900.0,390.0,780.0,2730,Volkswagen,Jetta,2008,Y,35-45,13.583333333333334,16304.482499999998,12404.482499999998,12404.482499999998,12404.482499999998,2009,2015,2,6,4,0.23919802422431993,88.36785276073618,16304.4825,3900.0
80,26,488597,2001-05-08,IL,100/300,1000,1343.0,0,443625,MALE,Masters,handlers-cleaners,camping,other-relative,64600,0,2015-01-03,Single Vehicle Collision,Front Collision,Minor Damage,Other,SC,Arlington,5455 Oak Hwy,12,1,Unknown,0,0,NO,90400.0,9040.0,9040.0,72320,BMW,3 Series,1995,N,25-35,6.666666666666667,8953.333333333334,-81446.66666666667,-81446.66666666667,-81446.66666666667,2001,2015,1,3,5,10.096798212956068,201.45,8953.333333333334,0.0
65,29,133889,2004-06-14,OH,250/500,1000,1441.6,5000000,472223,FEMALE,MD,sales,kayaking,own-child,0,0,2015-01-12,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NC,Columbus,2253 Maple Ave,21,3,YES,0,0,Unknown,62900.0,6290.0,12580.0,44030,Jeep,Grand Cherokee,1998,N,25-35,5.416666666666667,7808.666666666666,-55091.333333333336,-55091.333333333336,-55091.333333333336,2004,2015,1,12,0,8.055152394775037,266.1415384615384,7808.666666666667,0.0
179,32,931901,1994-08-07,OH,100/300,1000,1433.42,6000000,608328,FEMALE,Associate,protective-serv,base-jumping,own-child,53800,0,2015-01-22,Single Vehicle Collision,Rear Collision,Major Damage,Police,NC,Arlington,7897 Lincoln St,4,1,YES,1,2,NO,54200.0,5420.0,10840.0,37940,Nissan,Ultima,2014,Y,25-35,14.916666666666666,21381.848333333335,-32818.151666666665,-32818.151666666665,-32818.151666666665,1994,2015,1,22,3,2.534860371051489,96.09519553072627,21381.848333333335,54200.0
372,50,769475,2004-08-26,OH,500/1000,2000,1368.57,0,474860,FEMALE,MD,tech-support,paintball,other-relative,0,0,2015-01-03,Multi-vehicle Collision,Side Collision,Major Damage,Police,NY,Northbend,8811 Maple Hwy,18,3,NO,2,2,YES,51800.0,5180.0,10360.0,36260,Accura,MDX,2003,N,45-55,31.0,42425.67,-9374.330000000002,-9374.330000000002,-9374.330000000002,2004,2015,1,3,5,1.2209589147325193,44.14741935483871,42425.67,0.0
398,55,844062,1990-05-25,OH,250/500,500,862.19,0,606858,MALE,High School,adm-clerical,movies,unmarried,69400,0,2015-02-23,Vehicle Theft,Unknown,Trivial Damage,Police,SC,Northbend,8167 Apache Ave,7,1,Unknown,2,3,Unknown,6600.0,600.0,1200.0,4800,Accura,MDX,2012,N,55-65,33.166666666666664,28595.968333333338,21995.968333333338,21995.968333333338,21995.968333333338,1990,2015,2,23,0,0.23080176628628474,25.995678391959803,28595.968333333334,0.0
213,35,844129,1990-09-20,OH,250/500,500,871.46,0,477938,MALE,MD,tech-support,movies,husband,58500,-77700,2015-01-22,Single Vehicle Collision,Side Collision,Total Loss,Fire,SC,Northbrook,5475 Rock Lane,13,1,YES,2,0,YES,74140.0,13480.0,6740.0,53920,Ford,Escape,2007,N,35-45,17.75,15468.415,-58671.585,-58671.585,-58671.585,1990,2015,1,22,3,4.792992688649742,49.096338028169015,15468.415,0.0
79,25,732169,2000-11-05,OH,500/1000,500,1863.04,0,462698,FEMALE,Associate,priv-house-serv,paintball,not-in-family,53400,-35200,2015-02-13,Single Vehicle Collision,Front Collision,Total Loss,Fire,VA,Northbend,8215 Flute Drive,0,1,NO,2,1,Unknown,67800.0,13560.0,6780.0,47460,Mercedes,C300,1995,N,25-35,6.583333333333333,12265.013333333332,-55534.986666666664,-55534.986666666664,-55534.986666666664,2000,2015,2,13,4,5.527918980384313,282.993417721519,12265.013333333332,0.0
